GUID,GEOGID,GEOGDESC,T15_2_Y,T15_2_N,T15_2_NS,T15_2_T,T15_3_B,T15_3_OTH,T15_3_N,T15_3_NS,T15_3_T,Proportion for PC,Proportion for BroadBand
2AE1962923AA13A3E055000000000001,ED3409_27146,Mount Bellew,467,198,12,677,461,69,136,11,677,68.981,68.095
2AE1962922D013A3E055000000000001,ED3409_27147,Mounthazel,110,71,2,183,91,31,57,4,183,60.109,49.727
2AE19629232713A3E055000000000001,ED3409_27148,Taghboy,46,26,1,73,26,22,24,1,73,63.014,35.616
2AE1962920BE13A3E055000000000001,ED3409_27149,Camas,52,59,8,119,45,18,49,7,119,43.697,37.815
2AE19629204913A3E055000000000001,ED3409_27150,An Fhairche,208,130,12,350,157,71,102,20,350,59.429,44.857
2AE19629205613A3E055000000000001,ED3409_27151,Conga,123,68,2,193,108,22,62,1,193,63.731,55.959
2AE1962922F113A3E055000000000001,ED3409_27152,An Crompán,508,379,23,910,475,94,326,15,910,55.824,52.198
2AE1962922F313A3E055000000000001,ED3409_27153,An Chorr,39,18,2,59,27,11,20,1,59,66.102,45.763
2AE19629234613A3E055000000000001,ED3409_27154,Garmna,219,245,17,481,207,50,209,15,481,45.53,43.035
2AE1962923A413A3E055000000000001,ED3409_27155,Cill Chuimín,30,21,1,52,18,13,20,1,52,57.692,34.615
2AE19629236B13A3E055000000000001,ED3409_27156,Leitir Breacáin,50,35,1,86,47,11,27,1,86,58.14,54.651
2AE19629236C13A3E055000000000001,ED3409_27157,Letterfore,59,32,4,95,30,31,31,3,95,62.105,31.579
2AE19629236D13A3E055000000000001,ED3409_27158,Leitir Móir,157,150,4,311,134,45,123,9,311,50.482,43.087
2AE1962922E013A3E055000000000001,ED3409_27159,Oughterard,709,218,37,964,688,73,175,28,964,73.548,71.369
2AE1962922FB13A3E055000000000001,ED3409_27160,An Ros,16,19,0,35,11,7,16,1,35,45.714,31.429
2AE19629234113A3E055000000000001,ED3409_27161,An Turlach,100,101,7,208,89,21,91,7,208,48.077,42.788
2AE19629235113A3E055000000000001,ED3409_27162,Wormhole,576,170,15,761,513,104,129,15,761,75.69,67.411
2AE19629210213A3E055000000000001,ED3409_27163,Abbeyville,62,35,2,99,42,22,32,3,99,62.626,42.424
2AE19629207513A3E055000000000001,ED3409_27164,Ballyglass,37,22,1,60,30,8,20,2,60,61.667,50
2AE1962922E613A3E055000000000001,ED3409_27165,Coos,28,20,1,49,20,9,19,1,49,57.143,40.816
2AE19629230213A3E055000000000001,ED3409_27166,Derrew,30,23,3,56,14,22,20,0,56,53.571,25
2AE19629232113A3E055000000000001,ED3409_27167,Drummin,92,42,2,136,70,27,35,4,136,67.647,51.471
2AE19629232D13A3E055000000000001,ED3409_27168,Eyrecourt,91,89,2,182,61,39,81,1,182,50,33.516
2AE1962922EA13A3E055000000000001,ED3409_27169,Killimor,140,105,10,255,92,72,83,8,255,54.902,36.078
2AE19629231713A3E055000000000001,ED3409_27170,Kilmalinoge,58,28,1,87,54,9,22,2,87,66.667,62.069
2AE19629232513A3E055000000000001,ED3409_27171,Kilquain,55,45,5,105,35,24,41,5,105,52.381,33.333
2AE19629239A13A3E055000000000001,ED3409_27172,Meelick,57,33,1,91,32,24,32,3,91,62.637,35.165
2AE19629239C13A3E055000000000001,ED3409_27173,Moat,34,17,0,51,23,11,16,1,51,66.667,45.098
2AE1962922EB13A3E055000000000001,ED3409_27174,Pallas,89,45,3,137,73,17,43,4,137,64.964,53.285
2AE1962922EC13A3E055000000000001,ED3409_27175,Portumna,534,330,18,882,533,83,244,22,882,60.544,60.431
2AE19629233313A3E055000000000001,ED3409_27176,Tiranascragh,44,17,1,62,25,18,17,2,62,70.968,40.323
2AE19629234F13A3E055000000000001,ED3409_27177,Tynagh,108,51,1,160,93,16,48,3,160,67.5,58.125
2AE1962920FF13A3E055000000000001,ED3409_27178,Abbey East,125,72,2,199,139,14,44,2,199,62.814,69.849
2AE19629210013A3E055000000000001,ED3409_27179,Abbey West,186,69,8,263,184,22,48,9,263,70.722,69.962
2AE19629204613A3E055000000000001,ED3409_27180,Addergoole,119,85,4,208,100,26,79,3,208,57.212,48.077
2AE19629205913A3E055000000000001,ED3409_27181,Annaghdown,322,112,14,448,245,97,95,11,448,71.875,54.688
2AE19629205F13A3E055000000000001,ED3409_27182,Ballinderry,116,39,10,165,116,14,27,8,165,70.303,70.303
2AE19629206813A3E055000000000001,ED3409_27183,Ballinduff,197,33,6,236,164,42,24,6,236,83.475,69.492
2AE19629208E13A3E055000000000001,ED3409_27184,Ballynapark,220,86,14,320,190,54,63,13,320,68.75,59.375
2AE1962920A313A3E055000000000001,ED3409_27185,Beaghmore,81,36,8,125,65,26,27,7,125,64.8,52
2AE1962920A413A3E055000000000001,ED3409_27186,Belclare,178,76,4,258,151,33,68,6,258,68.992,58.527
2AE1962920CD13A3E055000000000001,ED3409_27187,Carrownagur,89,54,2,145,89,13,41,2,145,61.379,61.379
2AE1962920D613A3E055000000000001,ED3409_27188,Carrowrevagh,93,56,4,153,84,23,42,4,153,60.784,54.902
2AE1962920F213A3E055000000000001,ED3409_27189,Claretuam,242,89,32,363,230,40,62,31,363,66.667,63.361
2AE19629210313A3E055000000000001,ED3409_27190,Clonbern,78,46,5,129,78,13,33,5,129,60.465,60.465
2AE19629205413A3E055000000000001,ED3409_27191,Cloonkeen,94,46,6,146,84,14,41,7,146,64.384,57.534
2AE1962922F213A3E055000000000001,ED3409_27192,Cummer,254,76,19,349,262,19,50,18,349,72.779,75.072
2AE19629231213A3E055000000000001,ED3409_27193,Donaghpatrick,130,51,10,191,120,26,41,4,191,68.063,62.827
2AE19629231313A3E055000000000001,ED3409_27194,Doonbally,140,70,2,212,137,22,52,1,212,66.038,64.623
2AE19629232213A3E055000000000001,ED3409_27195,Dunmore North,142,58,6,206,144,10,47,5,206,68.932,69.903
2AE19629232B13A3E055000000000001,ED3409_27196,Dunmore South,211,127,3,341,219,18,94,10,341,61.877,64.223
2AE19629232E13A3E055000000000001,ED3409_27197,Foxhall,152,74,5,231,149,21,59,2,231,65.801,64.502
2AE19629235513A3E055000000000001,ED3409_27198,Headford,400,174,24,598,423,31,121,23,598,66.89,70.736
2AE19629235613A3E055000000000001,ED3409_27199,Hillsbrook,155,59,6,220,152,22,39,7,220,70.455,69.091
2AE19629237D13A3E055000000000001,ED3409_27200,Kilbennan,86,37,5,128,72,18,35,3,128,67.188,56.25
2AE19629239913A3E055000000000001,ED3409_27201,Kilcoona,145,61,8,214,125,35,48,6,214,67.757,58.411
2AE1962922CD13A3E055000000000001,ED3409_27202,Killeany,153,49,6,208,142,24,33,9,208,73.558,68.269
2AE1962922CF13A3E055000000000001,ED3409_27203,Killeen,169,62,2,233,144,38,49,2,233,72.532,61.803
2AE1962922DB13A3E055000000000001,ED3409_27204,Killererin,189,60,4,253,198,17,38,0,253,74.704,78.261
2AE19629230513A3E055000000000001,ED3409_27205,Killower,211,50,11,272,178,36,48,10,272,77.574,65.441
2AE19629231513A3E055000000000001,ED3409_27206,Killursa,286,95,10,391,245,55,79,12,391,73.146,62.66
2AE19629232413A3E055000000000001,ED3409_27207,Kilmoylan,245,93,2,340,213,56,70,1,340,72.059,62.647
2AE19629233013A3E055000000000001,ED3409_27208,Kilshanvy,100,29,1,130,96,14,18,2,130,76.923,73.846
2AE19629236E13A3E055000000000001,ED3409_27209,Levally,80,44,3,127,62,27,37,1,127,62.992,48.819
2AE19629239B13A3E055000000000001,ED3409_27210,Milltown,173,82,3,258,163,25,68,2,258,67.054,63.178
2AE1962923A913A3E055000000000001,ED3409_27211,Monivea,169,58,4,231,173,18,35,5,231,73.16,74.892
2AE1962922D213A3E055000000000001,ED3409_27212,Moyne,156,65,5,226,133,35,55,3,226,69.027,58.85
2AE19629230713A3E055000000000001,ED3409_27213,Ryehill,190,57,2,249,164,45,40,0,249,76.305,65.863
2AE19629233413A3E055000000000001,ED3409_27214,Toberadosh,86,46,1,133,76,16,38,3,133,64.662,57.143
2AE19629233E13A3E055000000000001,ED3409_27215,Tuam Rural,"1,435",667,99,"2,201","1,542",159,410,90,"2,201",65.198,70.059
2AE19629233F13A3E055000000000001,ED3409_27216,Tuam Urban,866,607,73,"1,546",863,165,451,67,"1,546",56.016,55.821
2AE1962916FC13A3E055000000000001,ED3409_28001,Ballinamore,301,133,9,443,308,23,106,6,443,67.946,69.526
2AE19629172113A3E055000000000001,ED3409_28002,Cloverhill,75,47,4,126,67,11,44,4,126,59.524,53.175
2AE19629172213A3E055000000000001,ED3409_28003,Corrala,50,35,1,86,31,15,40,0,86,58.14,36.047
2AE19629171413A3E055000000000001,ED3409_28004,Drumreilly North,35,22,5,62,25,12,21,4,62,56.452,40.323
2AE19629171513A3E055000000000001,ED3409_28005,Drumreilly South,39,23,1,63,34,6,21,2,63,61.905,53.968
2AE19629172F13A3E055000000000001,ED3409_28006,Garadice,138,89,5,232,137,17,76,2,232,59.483,59.052
3576C5999B084152E0530100007F0280,ED3409_28007/28011,Greaghglass / Stralongford,76,50,4,130,61,16,48,5,130,58.462,46.923
2AE19629173913A3E055000000000001,ED3409_28008,Killygar,30,16,3,49,22,10,14,3,49,61.224,44.898
2AE19629174D13A3E055000000000001,ED3409_28009,Newtowngore,59,39,0,98,52,11,35,0,98,60.204,53.061
2AE19629173B13A3E055000000000001,ED3409_28010,Oughteragh,16,23,1,40,19,3,17,1,40,40,47.5
2AE19629170813A3E055000000000001,ED3409_28012,Aghacashel,18,8,1,27,9,7,11,0,27,66.667,33.333
2AE19629170D13A3E055000000000001,ED3409_28013,Annaduff,65,20,4,89,60,9,15,5,89,73.034,67.416
2AE1962916FD13A3E055000000000001,ED3409_28014,Barnameenagh,34,21,2,57,34,5,16,2,57,59.649,59.649
2AE19629171813A3E055000000000001,ED3409_28015,Carrick-on-Shannon,"1,105",415,47,"1,567","1,092",130,301,44,"1,567",70.517,69.687
3576C5999AA84152E0530100007F0280,ED3409_28017/28016,Drumreilly West / Drumreilly East,37,32,2,71,26,14,28,3,71,52.113,36.62
2AE19629172B13A3E055000000000001,ED3409_28018,Drumshanbo,356,175,14,545,356,38,133,18,545,65.321,65.321
2AE19629172C13A3E055000000000001,ED3409_28019,Drumsna,173,79,10,262,145,36,70,11,262,66.031,55.344
2AE19629173713A3E055000000000001,ED3409_28020,Gortnagullion,67,35,4,106,68,7,29,2,106,63.208,64.151
2AE19629172513A3E055000000000001,ED3409_28021,Gowel,80,45,2,127,73,13,39,2,127,62.992,57.48
2AE19629172913A3E055000000000001,ED3409_28022,Keshcarrigan,112,55,5,172,122,9,35,6,172,65.116,70.93
2AE19629173A13A3E055000000000001,ED3409_28023,Kiltubbrid,38,16,1,55,30,8,17,0,55,69.091,54.545
2AE19629174413A3E055000000000001,ED3409_28024,Leitrim,308,106,7,421,302,44,65,10,421,73.159,71.734
2AE19629174A13A3E055000000000001,ED3409_28025,Moher,58,25,2,85,52,8,23,2,85,68.235,61.176
2AE19629175613A3E055000000000001,ED3409_28026,Yugan,46,49,6,101,37,12,43,9,101,45.545,36.634
3576C5999AEA4152E0530100007F0280,ED3409_28027/28028,Aghalateeve / Aghanlish,43,38,3,84,31,18,32,3,84,51.19,36.905
3576C5999AEB4152E0530100007F0280,ED3409_28029/28032,Aghavoghill / Melvin,56,37,1,94,45,16,31,2,94,59.574,47.872
2AE19629172713A3E055000000000001,ED3409_28030,Gubacreeny,183,86,10,279,183,23,66,7,279,65.591,65.591
2AE19629174313A3E055000000000001,ED3409_28031,Kinlough,223,129,9,361,235,19,98,9,361,61.773,65.097
2AE19629175513A3E055000000000001,ED3409_28033,Tullaghan,171,101,8,280,150,37,85,8,280,61.071,53.571
2AE1962916FB13A3E055000000000001,ED3409_28035,Ballaghameehan,43,29,6,78,37,6,29,6,78,55.128,47.436
2AE19629170E13A3E055000000000001,ED3409_28036,Belhavel,63,39,2,104,36,30,36,2,104,60.577,34.615
2AE19629171E13A3E055000000000001,ED3409_28037,Cloonclare,38,31,3,72,24,11,32,5,72,52.778,33.333
2AE19629172013A3E055000000000001,ED3409_28038,Cloonlogher,75,34,4,113,54,23,31,5,113,66.372,47.788
2AE19629172413A3E055000000000001,ED3409_28039,Drumahaire,403,161,10,574,413,41,110,10,574,70.209,71.951
2AE19629171113A3E055000000000001,ED3409_28040,Drumkeeran,102,86,4,192,58,52,80,2,192,53.125,30.208
3576C5999B174152E0530100007F0280,ED3409_28041/28034,Garvagh / Arigna,35,24,2,61,23,9,26,3,61,57.377,37.705
2AE19629173113A3E055000000000001,ED3409_28042,Glenade,36,25,2,63,23,11,24,5,63,57.143,36.508
2AE19629173213A3E055000000000001,ED3409_28043,Glenaniff,35,27,5,67,32,5,26,4,67,52.239,47.761
2AE19629173313A3E055000000000001,ED3409_28044,Glenboy,58,30,1,89,51,13,23,2,89,65.169,57.303
2AE19629173413A3E055000000000001,ED3409_28045,Glencar,66,25,2,93,45,24,21,3,93,70.968,48.387
2AE19629173513A3E055000000000001,ED3409_28046,Glenfarn,32,18,0,50,19,8,21,2,50,64,38
2AE19629172A13A3E055000000000001,ED3409_28047,Killanummery,94,34,6,134,81,14,33,6,134,70.149,60.448
2AE19629173813A3E055000000000001,ED3409_28048,Killarga,16,10,3,29,8,8,12,1,29,55.172,27.586
2AE19629174213A3E055000000000001,ED3409_28049,Kiltyclogher,57,38,4,99,42,18,37,2,99,57.576,42.424
2AE19629174613A3E055000000000001,ED3409_28050,Lurganboy,113,42,2,157,102,17,35,3,157,71.975,64.968
2AE19629174713A3E055000000000001,ED3409_28051,Mahanagh,64,37,3,104,40,29,31,4,104,61.538,38.462
2AE19629174813A3E055000000000001,ED3409_28052,Manorhamilton,487,262,34,783,467,76,209,31,783,62.197,59.642
2AE19629174C13A3E055000000000001,ED3409_28053,Munakill,43,25,1,69,34,14,20,1,69,62.319,49.275
2AE19629174013A3E055000000000001,ED3409_28054,Sramore,100,37,3,140,79,22,35,4,140,71.429,56.429
2AE19629174113A3E055000000000001,ED3409_28055,St. Patrick's,42,11,0,53,24,16,12,1,53,79.245,45.283
2AE19629170B13A3E055000000000001,ED3409_28056,Aghavas,86,39,1,126,50,38,36,2,126,68.254,39.683
2AE1962916FE13A3E055000000000001,ED3409_28057,Beihy,75,48,1,124,49,32,43,0,124,60.484,39.516
2AE19629170F13A3E055000000000001,ED3409_28058,Breandrum,65,42,2,109,54,18,36,1,109,59.633,49.541
2AE19629171713A3E055000000000001,ED3409_28059,Bunnybeg,29,28,1,58,24,5,25,4,58,50,41.379
2AE19629171913A3E055000000000001,ED3409_28060,Carrigallen East,71,51,3,125,54,25,45,1,125,56.8,43.2
2AE19629171A13A3E055000000000001,ED3409_28061,Carrigallen West,138,67,4,209,97,50,59,3,209,66.029,46.411
2AE19629171B13A3E055000000000001,ED3409_28062,Cashel,47,21,1,69,40,10,19,0,69,68.116,57.971
2AE19629171C13A3E055000000000001,ED3409_28063,Castlefore,59,32,3,94,50,11,30,3,94,62.766,53.191
2AE19629171D13A3E055000000000001,ED3409_28064,Cattan,52,37,2,91,38,18,32,3,91,57.143,41.758
2AE19629171F13A3E055000000000001,ED3409_28065,Cloone,82,50,1,133,43,33,55,2,133,61.654,32.331
2AE19629172313A3E055000000000001,ED3409_28066,Corriga,32,29,1,62,20,14,26,2,62,51.613,32.258
2AE19629171013A3E055000000000001,ED3409_28067,Drumard,51,25,2,78,55,6,16,1,78,65.385,70.513
2AE19629172D13A3E055000000000001,ED3409_28068,Drumdoo,75,32,2,109,78,3,27,1,109,68.807,71.56
2AE19629171213A3E055000000000001,ED3409_28069,Drumod,215,99,2,316,209,35,71,1,316,68.038,66.139
2AE19629172E13A3E055000000000001,ED3409_28070,Fenagh,106,36,1,143,96,14,32,1,143,74.126,67.133
2AE19629173613A3E055000000000001,ED3409_28071,Gortermone,63,35,2,100,50,16,31,3,100,63,50
2AE19629172813A3E055000000000001,ED3409_28072,Keeldra,44,23,1,68,28,19,21,0,68,64.706,41.176
2AE19629174513A3E055000000000001,ED3409_28073,Lisgillock,41,27,1,69,31,14,24,0,69,59.42,44.928
2AE19629174B13A3E055000000000001,ED3409_28074,Mohill,294,211,16,521,302,32,175,12,521,56.43,57.965
2AE19629173C13A3E055000000000001,ED3409_28075,Rinn,80,41,5,126,76,11,35,4,126,63.492,60.317
2AE19629173D13A3E055000000000001,ED3409_28076,Riverstown,48,50,2,100,29,21,47,3,100,48,29
2AE19629173E13A3E055000000000001,ED3409_28077,Roosky,171,71,4,246,170,26,44,6,246,69.512,69.106
2AE19629173F13A3E055000000000001,ED3409_28078,Rowan,54,36,2,92,51,7,31,3,92,58.696,55.435
2AE1962918BC13A3E055000000000001,ED3409_29001,Ardnaree South Urban,541,408,26,975,582,81,285,27,975,55.487,59.692
2AE19629197613A3E055000000000001,ED3409_29002,Ballina Urban,901,778,69,"1,748",991,142,565,50,"1,748",51.545,56.693
2AE19629194913A3E055000000000001,ED3409_29003,Castlebar Urban,"1,523",895,70,"2,488","1,528",252,653,55,"2,488",61.214,61.415
2AE1962918BB13A3E055000000000001,ED3409_29004,Westport Urban,"1,458",637,57,"2,152","1,467",190,451,44,"2,152",67.751,68.169
2AE19629195F13A3E055000000000001,ED3409_29005,Ardagh,86,38,3,127,81,13,32,1,127,67.717,63.78
2AE19629196013A3E055000000000001,ED3409_29006,Ardnaree North,249,83,4,336,242,25,65,4,336,74.107,72.024
2AE19629196113A3E055000000000001,ED3409_29007,Ardnaree South Rural,763,246,23,"1,032",803,65,154,10,"1,032",73.934,77.81
2AE19629196A13A3E055000000000001,ED3409_29008,Attymass East,76,62,3,141,54,28,54,5,141,53.901,38.298
2AE19629196B13A3E055000000000001,ED3409_29009,Attymass West,57,33,3,93,35,25,31,2,93,61.29,37.634
2AE19629197513A3E055000000000001,ED3409_29010,Ballina Rural,721,303,30,"1,054",774,77,183,20,"1,054",68.406,73.435
2AE1962918CC13A3E055000000000001,ED3409_29011,Ballycastle,138,115,10,263,107,42,104,10,263,52.471,40.684
2AE1962918F113A3E055000000000001,ED3409_29012,Ballysakeery,139,63,5,207,126,20,56,5,207,67.15,60.87
2AE19629190913A3E055000000000001,ED3409_29013,Béal Deirg Mór,42,18,1,61,32,12,15,2,61,68.852,52.459
2AE19629191F13A3E055000000000001,ED3409_29014,Bunaveela,11,21,1,33,9,4,16,4,33,33.333,27.273
2AE19629194713A3E055000000000001,ED3409_29015,Carrowmore,214,94,9,317,181,51,78,7,317,67.508,57.098
2AE19629197A13A3E055000000000001,ED3409_29016,Crossmolina North,251,174,4,429,256,38,133,2,429,58.508,59.674
2AE19629198213A3E055000000000001,ED3409_29017,Crossmolina South,217,102,6,325,209,28,81,7,325,66.769,64.308
2AE1962918D113A3E055000000000001,ED3409_29018,Deel,100,72,2,174,87,22,61,4,174,57.471,50
2AE1962918D213A3E055000000000001,ED3409_29019,Derry,39,29,0,68,25,11,29,3,68,57.353,36.765
2AE1962918E913A3E055000000000001,ED3409_29020,Fortland,120,63,5,188,94,36,53,5,188,63.83,50
2AE19629192313A3E055000000000001,ED3409_29021,Kilfian East,52,34,1,87,36,19,26,6,87,59.77,41.379
2AE19629192413A3E055000000000001,ED3409_29022,Kilfian South,52,41,1,94,43,15,36,0,94,55.319,45.745
2AE19629192F13A3E055000000000001,ED3409_29023,Kilfian West,19,23,2,44,14,5,24,1,44,43.182,31.818
2AE19629193013A3E055000000000001,ED3409_29024,Kilgarvan,162,117,6,285,169,24,87,5,285,56.842,59.298
2AE19629193F13A3E055000000000001,ED3409_29025,Killala,313,150,18,481,294,49,110,28,481,65.073,61.123
2AE1962918C513A3E055000000000001,ED3409_29026,Lackan North,71,57,1,129,55,20,50,4,129,55.039,42.636
2AE1962918C613A3E055000000000001,ED3409_29027,Lackan South,99,67,1,167,68,40,56,3,167,59.281,40.719
2AE1962918D413A3E055000000000001,ED3409_29028,Letterbrick,24,26,1,51,23,4,23,1,51,47.059,45.098
2AE19629184413A3E055000000000001,ED3409_29029,Mount Falcon,290,135,10,435,280,47,98,10,435,66.667,64.368
2AE19629187513A3E055000000000001,ED3409_29030,Rathoma,51,31,1,83,37,14,31,1,83,61.446,44.578
2AE19629187713A3E055000000000001,ED3409_29031,Sallymount,116,50,1,167,106,17,37,7,167,69.461,63.473
2AE19629188E13A3E055000000000001,ED3409_29032,Sraheen,305,127,12,444,291,40,103,10,444,68.694,65.541
2AE19629198113A3E055000000000001,ED3409_29033,Baile an Chalaidh,53,35,3,91,43,14,33,1,91,58.242,47.253
2AE1962918CB13A3E055000000000001,ED3409_29034,Ballinrobe,927,444,35,"1,406",963,113,304,26,"1,406",65.932,68.492
2AE1962918F013A3E055000000000001,ED3409_29035,Baile Óbha,52,25,4,81,32,22,25,2,81,64.198,39.506
2AE19629192E13A3E055000000000001,ED3409_29036,Burriscarra,98,45,5,148,96,10,36,6,148,66.216,64.865
2AE19629193C13A3E055000000000001,ED3409_29037,An Cheapaigh Dhuibh,87,44,5,136,60,34,38,4,136,63.971,44.118
2AE19629196513A3E055000000000001,ED3409_29038,Cong,208,77,6,291,190,27,69,5,291,71.478,65.292
2AE19629196D13A3E055000000000001,ED3409_29039,Coonard,67,45,4,116,44,23,45,4,116,57.759,37.931
2AE1962918D013A3E055000000000001,ED3409_29040,Dalgan,266,131,12,409,247,50,103,9,409,65.037,60.391
2AE19629190D13A3E055000000000001,ED3409_29041,Hollymount,154,115,3,272,115,50,103,4,272,56.618,42.279
2AE19629190E13A3E055000000000001,ED3409_29042,Houndswood,156,81,4,241,149,22,65,5,241,64.73,61.826
2AE19629192213A3E055000000000001,ED3409_29043,Kilcommon,157,85,7,249,109,60,74,6,249,63.052,43.775
2AE19629195A13A3E055000000000001,ED3409_29044,Kilmaine,210,131,6,347,208,36,101,2,347,60.519,59.942
2AE19629185113A3E055000000000001,ED3409_29045,Neale,189,86,3,278,161,45,69,3,278,67.986,57.914
2AE19629185B13A3E055000000000001,ED3409_29046,Newbrook,121,62,5,188,111,23,50,4,188,64.362,59.043
2AE19629185E13A3E055000000000001,ED3409_29047,Abhainn Bhrain,41,55,0,96,28,16,52,0,96,42.708,29.167
2AE19629186913A3E055000000000001,ED3409_29048,Partraí,153,51,2,206,145,20,40,1,206,74.272,70.388
2AE19629187613A3E055000000000001,ED3409_29049,Roslee,109,43,2,154,110,12,30,2,154,70.779,71.429
2AE19629188113A3E055000000000001,ED3409_29050,Shrule,284,108,14,406,235,74,84,13,406,69.951,57.882
2AE19629195513A3E055000000000001,ED3409_29051,An Geata Mór Thuaidh,190,158,10,358,180,48,119,11,358,53.073,50.279
2AE19629195413A3E055000000000001,ED3409_29052,An Geata Mór Theas,174,141,15,330,130,59,127,14,330,52.727,39.394
2AE1962918FB13A3E055000000000001,ED3409_29053,Bangor,103,80,3,186,95,31,59,1,186,55.376,51.075
2AE1962918FC13A3E055000000000001,ED3409_29054,Barr Rúscaí,19,24,0,43,12,8,23,0,43,44.186,27.907
2AE19629190B13A3E055000000000001,ED3409_29055,Béal an Mhuirthead,409,260,32,701,401,78,194,28,701,58.345,57.204
2AE1962918F313A3E055000000000001,ED3409_29056,Gleann na Muaidhe,41,36,3,80,32,15,29,4,80,51.25,40
2AE1962918F413A3E055000000000001,ED3409_29057,Gleann Chaisil,103,72,5,180,101,25,48,6,180,57.222,56.111
3576C5999AEE4152E0530100007F0280,ED3409_29058/29065,Glenco / Sheskin,21,19,0,40,13,9,18,0,40,52.5,32.5
2AE1962918FF13A3E055000000000001,ED3409_29059,Guala Mhór,27,20,5,52,26,9,14,3,52,51.923,50
2AE19629198513A3E055000000000001,ED3409_29060,Cnoc an Daimh,67,62,2,131,45,24,57,5,131,51.145,34.351
2AE19629198613A3E055000000000001,ED3409_29061,Cnoc na Lobhar,148,135,5,288,148,25,110,5,288,51.389,51.389
2AE19629184513A3E055000000000001,ED3409_29062,Moing na Bó,55,56,3,114,42,17,52,3,114,48.246,36.842
2AE19629184613A3E055000000000001,ED3409_29063,Na Monga,45,39,3,87,48,2,33,4,87,51.724,55.172
2AE19629186A13A3E055000000000001,ED3409_29064,Cnoc na Ráithe,135,151,5,291,126,36,119,10,291,46.392,43.299
2AE19629194413A3E055000000000001,ED3409_29066,Addergoole,213,85,3,301,208,29,63,1,301,70.764,69.103
2AE19629197413A3E055000000000001,ED3409_29067,Balla,421,178,5,604,424,48,122,10,604,69.702,70.199
2AE19629197F13A3E055000000000001,ED3409_29068,Ballinafad,144,56,6,206,141,13,47,5,206,69.903,68.447
2AE1962918D913A3E055000000000001,ED3409_29069,Ballyhean,145,57,0,202,132,27,43,0,202,71.782,65.347
2AE1962918E613A3E055000000000001,ED3409_29070,Ballynagoraher,71,50,0,121,55,15,50,1,121,58.678,45.455
2AE19629190A13A3E055000000000001,ED3409_29071,Bellavary,258,110,6,374,245,32,92,5,374,68.984,65.508
2AE19629191513A3E055000000000001,ED3409_29072,Breaghwy,434,126,18,578,441,29,92,16,578,75.087,76.298
2AE19629192D13A3E055000000000001,ED3409_29073,Burren,65,46,4,115,48,23,40,4,115,56.522,41.739
2AE19629194813A3E055000000000001,ED3409_29074,Castlebar Rural,"2,039",639,64,"2,742","2,092",199,389,62,"2,742",74.362,76.295
2AE19629195713A3E055000000000001,ED3409_29075,Clogher,121,70,4,195,113,28,47,7,195,62.051,57.949
2AE19629196313A3E055000000000001,ED3409_29076,Cloonkeen,199,78,7,284,179,35,62,8,284,70.07,63.028
2AE19629197713A3E055000000000001,ED3409_29077,Croaghmoyle,43,19,2,64,22,24,16,2,64,67.188,34.375
2AE19629194B13A3E055000000000001,ED3409_29078,Killavally,117,45,5,167,116,17,28,6,167,70.06,69.461
2AE19629182E13A3E055000000000001,ED3409_29079,Manulla,253,62,8,323,235,36,44,8,323,78.328,72.755
2AE19629186813A3E055000000000001,ED3409_29080,Pontoon,108,56,5,169,77,35,49,8,169,63.905,45.562
2AE19629189913A3E055000000000001,ED3409_29081,Strade,138,74,7,219,123,22,67,7,219,63.014,56.164
2AE1962918A313A3E055000000000001,ED3409_29082,Tamhnaigh na Graí,88,34,6,128,77,15,33,3,128,68.75,60.156
2AE1962918B013A3E055000000000001,ED3409_29083,Turlough,366,106,12,484,347,50,78,9,484,75.62,71.694
2AE1962918CA13A3E055000000000001,ED3409_29084,Ballindine,202,94,9,305,202,26,71,6,305,66.23,66.23
2AE1962918D813A3E055000000000001,ED3409_29085,Ballyhaunis,672,360,24,"1,056",667,111,258,20,"1,056",63.636,63.163
2AE1962918E513A3E055000000000001,ED3409_29086,Ballyhowly,120,47,5,172,110,22,36,4,172,69.767,63.953
2AE19629190813A3E055000000000001,ED3409_29087,Bekan,181,88,4,273,172,20,74,7,273,66.3,63.004
2AE19629194613A3E055000000000001,ED3409_29088,Caraun,84,45,5,134,76,15,42,1,134,62.687,56.716
2AE19629195613A3E055000000000001,ED3409_29089,Claremorris,"1,093",481,24,"1,598","1,159",124,300,15,"1,598",68.398,72.528
2AE19629196213A3E055000000000001,ED3409_29090,Cloghermore,41,19,1,61,36,7,17,1,61,67.213,59.016
2AE19629196F13A3E055000000000001,ED3409_29091,Course,112,38,5,155,107,13,30,5,155,72.258,69.032
2AE19629197913A3E055000000000001,ED3409_29092,Crossboyne,144,54,3,201,139,9,48,5,201,71.642,69.154
2AE1962918CF13A3E055000000000001,ED3409_29093,Culnacleha,106,61,3,170,106,16,46,2,170,62.353,62.353
2AE1962918F213A3E055000000000001,ED3409_29094,Garrymore,96,71,3,170,85,31,52,2,170,56.471,50
2AE19629192113A3E055000000000001,ED3409_29095,Kilcolman,102,47,4,153,95,23,31,4,153,66.667,62.092
2AE19629197113A3E055000000000001,ED3409_29096,Kilvine,153,86,9,248,132,33,76,7,248,61.694,53.226
